id;updatedDate;publishedDate;title;summary;authors;category;metaData;downloadLink;filePath
http://arxiv.org/abs/1910.01776v1;2019-10-03T11:34:15Z;2019-10-03T11:34:15Z;BundleGerbesAndTheWeylMap.pdf;  This masters thesis reviews bundle gerbe theory and the well-known basicbundle gerbe over SU(n). We introduce the cup product bundle gerbe, and show itis stably isomorphic to the pullback of the basic bundle gerbe by the Weyl map.This result enriches our understanding of the basic bundle gerbe, which hasnumerous applications in physics.;Kimberly Becker;math.DG;Masters thesis, 120 pages;http://arxiv.org/pdf/1910.01776v1.pdf;./files/BundleGerbesAndTheWeylMap.pdf
http://arxiv.org/abs/hep-th/0506064v3;2005-06-27T14:25:38Z;2005-06-08T13:45:09Z;NoncommutativeSupersymmetricIntegrableModelsAndStringTheory.pdf;  In this thesis my papers hep-th/0104190, hep-th/0310214, hep-th/0405072 andhep-th/0406065 are put into context. The thesis is mainly focused onnoncommutative field theory and string theory, so results in the papers thatare not related to this main theme are not discussed in detail. The thesis isalmost selfcontained and in particular the first chapter might be useful as anintroduction to non(anti)commutative geometry and its relation to superstringtheory for beginners in the field. The following chapters also contain somereview material that is not present in the papers, concerning some selectedtopics in the theory of integrable models and a discussion of the main featuresof the pure spinor approach to superstrings. The thesis was handed in inOctober 2004, so the bibliography only refers to work appeared on the webbefore this date.;Laura Tamassia;hep-th;"Ph.D. thesis; 185 pages, 30 figures. v3: more references added";http://arxiv.org/pdf/hep-th/0506064v3.pdf;./files/NoncommutativeSupersymmetricIntegrableModelsAndStringTheory.pdf
http://arxiv.org/abs/0911.3413v1;2009-11-17T22:12:34Z;2009-11-17T22:12:34Z;TopologicalStringsAndQuantumCurves.pdf;  This thesis presents several new insights on the interface betweenmathematics and theoretical physics, with a central role for fermions onRiemann surfaces. First of all, the duality between Vafa-Witten theory and WZWmodels is embedded into string theory. Secondly, this model is generalized to aweb of dualities connecting topological string theory and N=2 supersymmetricgauge theories to a configuration of D-branes that intersect over a Riemannsurface. This description yields a new perspective on topological string theoryin terms of a KP integrable system based on a quantum curve. Thirdly, thisthesis describes a geometric analysis of wall-crossing in N=4 string theory.And lastly, it offers a novel approach to construct metastable vacua in typeIIB string theory.;Lotte Hollands;hep-th;PhD thesis, July 2009, 308 pages, 65 figures;http://arxiv.org/pdf/0911.3413v1.pdf;./files/TopologicalStringsAndQuantumCurves.pdf
http://arxiv.org/abs/1209.0982v1;2012-09-05T14:00:01Z;2012-09-05T14:00:01Z;AnInverseBoundaryValueProblemForTheMagneticSchrödingerOperatorOnAHalfSpace.pdf;"  This licentiate thesis is concerned with an inverse boundary value problemfor the magnetic Schr\""odinger equation in a half space, for compactlysupported potentials $A\in W^{1,\infty}(\bar{\mathbb{R}^3_{-}},\R^3)$ and $q\in L^{\infty}(\bar{\mathbb{R}^3_{-}},\C)$. We prove that $q$ and the curl of$A$ are uniquely determined by the knowledge of the Dirichlet-to-Neumann map onparts of the boundary of the half space. The existence and uniqueness of thecorresponding direct problem are also considered.";Valter Pohjola;math.AP;"This is a licentiate thesis and will eventually be a part of a PhD
  thesis";http://arxiv.org/pdf/1209.0982v1.pdf;./files/AnInverseBoundaryValueProblemForTheMagneticSchrödingerOperatorOnAHalfSpace.pdf
http://arxiv.org/abs/1002.1698v1;2010-02-08T19:46:01Z;2010-02-08T19:46:01Z;StudioDellaMisuraDiSinaiRuelleBowenInUnSistemaSemplice.pdf;  In this thesis we discuss some applications of the theory of Anosov systemsto nonequilibrium statistical mechanics. In particular, we perform aperturbative check of the Gallavotti-Cohen fluctuation relation for a simpleAnosov system, we find that the lack of differentiability of the time reversaloperator implies a violation of the Gallavotti-Cohen fluctuation relation.;Marcello Porta;math-ph;"115 pages, 15 figures. Master thesis, 2007, in Italian. The results
  of the thesis are presented in arXiv:0909.2932";http://arxiv.org/pdf/1002.1698v1.pdf;./files/StudioDellaMisuraDiSinaiRuelleBowenInUnSistemaSemplice.pdf
http://arxiv.org/abs/1502.04503v1;2015-02-16T11:52:56Z;2015-02-16T11:52:56Z;AstrophysicalTestsOfModifiedGravity.pdf;  Chameleon and similar (symmetron and dilation) theories of gravity canexhibit new and interesting features on cosmological scales whilst screeningthe modifications on small scales thereby satisfying solar system tests ofgeneral relativity. This thesis explores the regime between these two scales:astrophysics. The majority of this thesis is focused on discerning new andnovel astrophysical probes of chameleon gravity in the form of stellarstructure and oscillation tests. These are used to place new constraints on thetheory parameters and the implications of these are discussed, as are thefuture prospects for improving them using planned future surveys. The final twochapters review supersymmetric completions of these theories.;Jeremy Sakstein;astro-ph.CO;"Ph.D. thesis, University of Cambridge June 2014. 302 pages, 27
  figures";http://arxiv.org/pdf/1502.04503v1.pdf;./files/AstrophysicalTestsOfModifiedGravity.pdf
http://arxiv.org/abs/hep-ph/9709437v1;1997-09-24T03:01:46Z;1997-09-24T03:01:46Z;EffectiveLagrangianModelsForGaugeTheoriesOfFundamentalInteractions.pdf;  In this thesis we show that the effective Lagrangian models, encoding therelevant symmetries of the underlying fundamental gauge theory for stronginteractions (QCD), provide a reasonable understanding of the interactionsamong Light Mesons at intermediate energies as well as of the properties ofHeavy Baryons.;Francesco Sannino;hep-ph;"PhD Thesis at Syracuse Univ. USA, 159 pages (LaTeX), 30 PostScript
  Figures are included as tar.Z compressed file";http://arxiv.org/pdf/hep-ph/9709437v1.pdf;./files/EffectiveLagrangianModelsForGaugeTheoriesOfFundamentalInteractions.pdf
http://arxiv.org/abs/hep-ph/0306153v2;2004-04-27T11:06:33Z;2003-06-17T10:57:25Z;QuantumElectrodynamicBoundStateCalculationsAndLargeOrderPerturbationTheory.pdf;  The subjects which are discussed in this Thesis include: the self energy of abound electron and the spin-dependence of QED corrections in bound systems,convergence acceleration techniques, and resummation methods for divergentseries with an emphasis on physical applications.;Ulrich D. Jentschura;hep-ph;"124 pages; based on a habilitation thesis (2003), University of
  Dresden; references to the work by Mastrolia, Bonciani and Remiddi updated";http://arxiv.org/pdf/hep-ph/0306153v2.pdf;./files/QuantumElectrodynamicBoundStateCalculationsAndLargeOrderPerturbationTheory.pdf
http://arxiv.org/abs/hep-th/0110006v1;2001-09-30T22:52:54Z;2001-09-30T22:52:54Z;FuzzyPhysics.pdf;  Regularization of quantum field theories (QFT's) can be achieved byquantizing the underlying manifold (spacetime or spatial slice) therebyreplacing it by a non-commutative matrix model or a ``fuzzy manifold'' . Suchdiscretization by quantization is remarkably successful in preservingsymmetries and topological features, and altogether overcoming thefermion-doubling problem . In this thesis, the fuzzification of coadjointorbits and their QFT's are put forward.;Badis Ydri;hep-th;A.P.Balachandran (advisor), Ph.D thesis, 176 pages, latex file;http://arxiv.org/pdf/hep-th/0110006v1.pdf;./files/FuzzyPhysics.pdf
http://arxiv.org/abs/math/0004117v1;2000-04-18T02:07:31Z;2000-04-18T02:07:31Z;TheGeometryOfBundleGerbes.pdf;  This thesis reviews the theory of bundle gerbes and then examines the higherdimensional notion of a bundle 2-gerbe. The notion of a bundle 2-gerbeconnection and 2-curving are introduced and it is shown that there is a classin $H^{4}(M,\Z)$ associated to any bundle 2-gerbe.;Danny Stevenson;math.DG;PhD thesis, 153 pages;http://arxiv.org/pdf/math/0004117v1.pdf;./files/TheGeometryOfBundleGerbes.pdf
http://arxiv.org/abs/math/0703336v1;2007-03-12T12:24:11Z;2007-03-12T12:24:11Z;ConformalCovarianceAndRelatedPropertiesOfChiralQft.pdf;  This PhD thesis focuses on local conformal nets of von Neumann algebras onthe circle. For a more detailed description of its content and of the resultspublished within, see its preface.;Mihály Weiner;math.OA;"PhD thesis (2005), Dipartimento di Matematica, Universit\'a di Roma
  ""Tor Vergata""";http://arxiv.org/pdf/math/0703336v1.pdf;./files/ConformalCovarianceAndRelatedPropertiesOfChiralQft.pdf
http://arxiv.org/abs/math-ph/0512091v1;2005-12-29T02:29:16Z;2005-12-29T02:29:16Z;LocalScatteringOperatorsForPΦ_2ModelsAndTheTimeDependentSchrödingerEquation.pdf;"  We establish the existence of Bogoliubov's local scattering operators forP(\phi)_2 models of constructive quantum field theory in a nonperturbative way.To this end, we use the technique of evolution semigroups to prove a new resulton wellposedness of the Cauchy problem for the time-dependent Schr\""odingerequation under very general assumptions.";Tobias Schlegelmilch;math-ph;Ph.D. thesis, 121 pages;http://arxiv.org/pdf/math-ph/0512091v1.pdf;./files/LocalScatteringOperatorsForPΦ_2ModelsAndTheTimeDependentSchrödingerEquation.pdf
http://arxiv.org/abs/quant-ph/0309045v1;2003-09-04T04:24:53Z;2003-09-04T04:24:53Z;PrecisQuantumFeedback.pdf;  The following is the body of page ix of the PhD thesis Quantum Trajectoriesand Feedback by H.M. Wiseman (Physics Department, University of Queensland,1994), which is downloadable as a postscript file athttp://www.sct.gu.edu.au/~sctwiseh/PhDThesis.ps.z . It is (as it describeditself) a very brief technical summary of the most important results therein.;H. M. Wiseman;quant-ph;"1 page. This work was executed in 1994 in response to the challenge
  of emulating the (almost certainly apocryphal) achievement of a one-page PhD
  thesis";http://arxiv.org/pdf/quant-ph/0309045v1.pdf;./files/PrecisQuantumFeedback.pdf
http://arxiv.org/abs/0810.2968v2;2008-10-31T16:27:08Z;2008-10-16T17:28:09Z;IntegrabilityAndChaosAlgebraicAndGeometricApproach.pdf;  This thesis presents two descriptions of complexity in dynamical systems. Thealgebraic approach deals with the differential Galois group theory and itsrestrictions on integrability. The geometric part is a formulation of dynamicsin the language of differential geometry with particular application toLyapunov exponents and variational equations. The algorithm for calculating theLyapunov spectrum is illustrated with three examples.;Tomasz Stachowiak;math-ph;PhD thesis. 41 pages, 9 figures;http://arxiv.org/pdf/0810.2968v2.pdf;./files/IntegrabilityAndChaosAlgebraicAndGeometricApproach.pdf
http://arxiv.org/abs/0811.2136v2;2008-11-21T18:27:12Z;2008-11-13T16:01:35Z;FlavourChangingAtCollidersInTheEffectiveTheoryApproach.pdf;  In this thesis we discuss the combined effects of strong and electroweak FCNCeffective operators in top quark physics at the CERN LHC and lepton flavourviolation at the ILC with dimension six effective operators.;Renato Batista Guedes;hep-ph;PhD Thesis, 142 pages, 34 figures;http://arxiv.org/pdf/0811.2136v2.pdf;./files/FlavourChangingAtCollidersInTheEffectiveTheoryApproach.pdf
http://arxiv.org/abs/1112.2084v1;2011-12-09T12:36:01Z;2011-12-09T12:36:01Z;BipartiteEntanglementOfLocalizedSeparatedSystems.pdf;  The main part of this Thesis is devoted to the dynamics of entanglement inmatter-radiation interaction and circuit QED systems, and its relationship withthe notion of causality. Results on non-RWA effects in circuit QED and quantumsimulations of relativistic dynamics are also included.;Carlos Sabín;quant-ph;"PhD. Thesis. November 2011, Universidad Complutense de Madrid.
  Acknowledgements in spanish. 149 pages";http://arxiv.org/pdf/1112.2084v1.pdf;./files/BipartiteEntanglementOfLocalizedSeparatedSystems.pdf
http://arxiv.org/abs/1201.5712v1;2012-01-27T07:51:59Z;2012-01-27T07:51:59Z;StudyOfEarlyUniverseInAnMTheoreticModel.pdf;  In this thesis we study early universe in the frame work of M theory. Inparticular We assume that the early universe is homogeneous, anisotropic, andis dominated by the mutually BPS 22'55' intersecting branes of M theory. Wefind that, asymptotically, three spatial directions expand to infinity and theremaining spatial directions reach stabilised values. We give a physicaldescription of the stabilisation mechanism.;Samrat Bhowmick;hep-th;PhD Thesis. Advisor: S. Kalyana Rama;http://arxiv.org/pdf/1201.5712v1.pdf;./files/StudyOfEarlyUniverseInAnMTheoreticModel.pdf
http://arxiv.org/abs/1202.0195v1;2012-02-01T15:45:38Z;2012-02-01T15:45:38Z;RgeAndTheFineTuningProblem.pdf;  In this MSc thesis RGE for general gauge theory with scalars and fermions andthe fine-tuning problem are studied. The results are applied to the StandardModel and Standard Model extension with additional singlet scalar field. Thecorrelation between the Higgs mass and the scale at which new physics isexpected to occur is studied based on a fine-tuning arguments, such as theVeltman condition.;Aleksandra Drozd;hep-ph;MSc thesis, 68 pages;http://arxiv.org/pdf/1202.0195v1.pdf;./files/RgeAndTheFineTuningProblem.pdf
http://arxiv.org/abs/quant-ph/0602107v1;2006-02-13T20:18:04Z;2006-02-13T20:18:04Z;LocalisingRelationalDegreesOfFreedomInQuantumMechanics.pdf;"  This thesis presents a wide-ranging study of localising relational degrees offreedom. Three physical systems are studied in depth, each built upon a simplemeasurement-based process. For each physical system - light from independentsources leaking onto a beam splitter monitored by photodetectors, spatiallyinterfering Bose-Einstein condensates extracted from separate preparationprocedures, and delocalised massive particles or mirrors scattering light whichis detected in the far-field - the thesis investigates the key features of theunderlying process of localisation, and explores the properties of the inducedpost-measurement states of the system. A range of analytical and numericalmethods are used. Many new results are presented - for example, cases of mixedinitial states are considered in addition to the more commonly considered purestates. Up to now there has been little attempt to develop in detail the themescommon to studies concerned with specific physical examples. This thesisaddresses this, and sets out a ""modus operandi"" that can be applied widely. Avariety of specific applications are considered - both in the context ofcontrolled laboratory experiments, and with a view to understanding processesoccurring in nature. The thesis is introduced and summarised in Chapter 1.Chapter 2 studies localising relative optical phase in the canonicalinterference process. This discussion is extended and applied in Chapter 3.Chapter 4 discusses localising relative atomic phase in interferenceexperiments with Bose-Einstein condensates. The emergence of relative positionsbetween particles scattering light is explored in Chapter 5. The thesisconcludes with an Outlook, Chapter 6.";Hugo Cable;quant-ph;PhD thesis, 130 pages;http://arxiv.org/pdf/quant-ph/0602107v1.pdf;./files/LocalisingRelationalDegreesOfFreedomInQuantumMechanics.pdf
http://arxiv.org/abs/cond-mat/0607739v1;2006-07-27T21:08:26Z;2006-07-27T21:08:26Z;TheDensityOfStatesInTheTwoDimensionalElectronGasAndQuantumDotsPh.d.Thesis,CornellUniversity,January1991.pdf;  This thesis describes capacitance and tunneling experiments performed ontwo-dimensional electron gas (2DEG) and quantum dot systems. It develops asystem of equations that allow determination, by means of capacitancemeasurements, of the electronic density of states, the electron density, andthe chemical potential in a 2DEG. The thesis describes the use of thesetechniques in the observation of a magnetic field induced energy gap totunneling in the 2DEG and the single electron addition spectrum in arrays ofquantum dots.;R. C. Ashoori;cond-mat.mes-hall;256 pages;http://arxiv.org/pdf/cond-mat/0607739v1.pdf;./files/TheDensityOfStatesInTheTwoDimensionalElectronGasAndQuantumDotsPh.d.Thesis,CornellUniversity,January1991.pdf
http://arxiv.org/abs/hep-ph/9608473v1;1996-08-28T19:07:44Z;1996-08-28T19:07:44Z;MesonPropertiesInTheQuarkModelALookAtSomeOutstandingProblems.pdf;  This thesis examines three problems of the quark model, split between twogeneral areas. The general areas are: 1) models of meson decay ($^3P_0$ andflux-tube breaking), 2) final state interactions (FSI's).  The three specific problems are: 1) identification of the $f_4(2220)$ state,2) determination of the mixing angle between the $K_1(1270)$ and $K_1(1400)$mesons, 3) examination of FSI's in the reaction $\gamma \gamma \rightarrow \pi\pi$ near threshold.  A more complete abstract is included in the thesis.;Harry G. Blundell;hep-ph;Ph.D. thesis, 137 pages, latex;http://arxiv.org/pdf/hep-ph/9608473v1.pdf;./files/MesonPropertiesInTheQuarkModelALookAtSomeOutstandingProblems.pdf
http://arxiv.org/abs/hep-ph/0108160v5;2005-06-21T14:23:47Z;2001-08-20T17:00:55Z;TowardsTheSolutionOfSchwingerDysonEquationsInMinkowskiSpace.pdf;  This is an abstract of authors PhD thesis which is devoted to studies ofquantum field models with strong coupling. The {\em Schwinger-Dyson equations}(SDEs) in momentum representation are solved in Minkowski space. The originalversion of the paper hep-ph/0108160 is included in. The full text of author'sPhD thesis can be found at this WWW:'http://gemma.ujf.cas.cz/~sauli/papers.html';V. Sauli;hep-ph;Abstract of PhD Thesis, 25 pages;http://arxiv.org/pdf/hep-ph/0108160v5.pdf;./files/TowardsTheSolutionOfSchwingerDysonEquationsInMinkowskiSpace.pdf
http://arxiv.org/abs/hep-th/9806179v1;1998-06-21T14:41:40Z;1998-06-21T14:41:40Z;TopologicalAspectsOfQuantumGravity.pdf;  This thesis discusses the topological aspects of quantum gravity, focusing onthe connection between 2D quantum gravity and 2D topological gravity. Themathematical background for the discussion is presented in the first twochapters. The possible gauge formulations of 2D topological gravity as a BF ora Super BF theory are presented and compared against 2D quantum gravity in thedynamical triangulation scheme. A new identification between topologicalgravity in the Super BF formulation and the reduced hermitian matrix model atgenus zero is explained in depth.;Morten Weis;hep-th;257 pages, 30 figures. Latex2e. Ph.D. thesis;http://arxiv.org/pdf/hep-th/9806179v1.pdf;./files/TopologicalAspectsOfQuantumGravity.pdf
http://arxiv.org/abs/hep-th/0310105v1;2003-10-10T19:43:34Z;2003-10-10T19:43:34Z;FromMTheoryToD=5SupergravityAndDualitySymmetricTheories.pdf;"  This Ph.D. thesis was submitted to the Catholic University of Leuven. Wediscuss two main topics: various formulations of duality-symmetric theories andD=5 supergravity (both construction and supersymmetric solutions). The thesisis structured as follows: Ch. 1 Introduction, Ch. 2 String theory toolkit; Ch.3 Free duality-symmetric theories; Ch. 4 Interacting duality-symmetrictheories; Ch. 5 Conformal supergravity in D=5: Weyl multiplets; Ch. 6 Conformalsupergravity in D=5: matter and gauge-fixing; Ch. 7 Supersymmetric solutions inD=5 gauged supergravity.";Sorin Cucu;hep-th;Ph.D. Thesis, KU Leuven, 204 pages, 9 figures, LaTex;http://arxiv.org/pdf/hep-th/0310105v1.pdf;./files/FromMTheoryToD=5SupergravityAndDualitySymmetricTheories.pdf
http://arxiv.org/abs/hep-th/0403066v1;2004-03-05T10:26:42Z;2004-03-05T10:26:42Z;BoundaryVersusBulkDynamicsOfExtendedObjectsAndTheFractalStructureOfQuantumSpacetime.pdf;  Subject of this thesis is the study of a closed bosonic string: the treatmentwill follow an approach alternative with respect to the traditional one andstems from a research line pursued in by Eguchi. A description of the dynamicsusing Nonstandard Analysis is given in chapter 10 with prerequisites inappendices B and C. Detailed calculation are carried out explicitly, althoughmany of them are deferred to appendix A.  Selected parts of this thesis have been published as separate articles by theauthor (ansoldi@trieste.infn.it) and collaborators.;Stefano Ansoldi;hep-th;"2+26+239 pages; 2 figures";http://arxiv.org/pdf/hep-th/0403066v1.pdf;./files/BoundaryVersusBulkDynamicsOfExtendedObjectsAndTheFractalStructureOfQuantumSpacetime.pdf
http://arxiv.org/abs/hep-th/0502103v1;2005-02-10T19:18:23Z;2005-02-10T19:18:23Z;AspectsOfNonSupersymmetricStringsTheoriesOrWithBrokenSupersymmetry.pdf;  The first part of this thesis is a general introduction to the bosonic andfermionic string theory, to the concept of D brane and to string dualities. Adiscussion of anomalies cancellation closes the chapter. The second part of thethesis reviews the basics of orientifold and orbifold constructions and theScherk-Schwarz mechanism of supersymmetry breaking. The last part starts withan introduction to standard cosmology and inflation. Alternatives to inflationinspired from string theory and time dependent orbifolds are discussed. Finallytime dependent solutions of non-supersymmetric strings are presented.;C. Timirgaziu;hep-th;112 pages, LaTeX, PhD thesis, in french;http://arxiv.org/pdf/hep-th/0502103v1.pdf;./files/AspectsOfNonSupersymmetricStringsTheoriesOrWithBrokenSupersymmetry.pdf
http://arxiv.org/abs/physics/9908044v1;1999-08-22T04:11:18Z;1999-08-22T04:11:18Z;BoseEinsteinCondensationOfAtomicHydrogen.pdf;  This thesis describes the observation and study of Bose-Einstein condensationof a trapped, dilute gas of atomic hydrogen. The condensate and normal gas arestudied by two-photon spectroscopy of the 1S-2S transition. We condense over10^9 atoms per second for several seconds, and the peak condensate density isaround 5x10^15 cm^-3. Topics covered in the thesis include a theoreticalanalysis of Bose-condensed hydrogen, a description of the cryogenic trappingcell and the evaporative cooling techniques used to bring the gas to thecondensation point, and an analysis of the condensate.;Dale G. Fried;physics.atom-ph;"MIT PhD thesis; 173 pages, 63 figures";http://arxiv.org/pdf/physics/9908044v1.pdf;./files/BoseEinsteinCondensationOfAtomicHydrogen.pdf
http://arxiv.org/abs/quant-ph/0610253v1;2006-10-30T19:45:26Z;2006-10-30T19:45:26Z;EntanglementInQuantumInformationTheory.pdf;  This thesis covers several aspects of entanglement in the context of quantuminformation theory.;J. Eisert;quant-ph;"153 pages, 30 figures. An ancient PhD thesis, covering the time
  period April 1998 - December 2000. On quant-ph/9806088, quant-ph/9807034,
  quant-ph/9907021, quant-ph/9912080, quant-ph/0004076, quant-ph/0005101,
  quant-ph/0007081, quant-ph/0103096, quant-ph/0212007. Some material has only
  been published here (such as a more detailed discussion of entanglement loss
  under twirling with respect to the symmetric group as encountered in
  symmetric group superselection rules, an early independent proof that the
  negativity is an entanglement monotone and hence a proper measure of
  entanglement, discussions of entanglement transformations, catalysis, and
  non-local gates in distributed quantum computation, and some review material)";http://arxiv.org/pdf/quant-ph/0610253v1.pdf;./files/EntanglementInQuantumInformationTheory.pdf
http://arxiv.org/abs/1011.6570v1;2010-11-30T15:06:39Z;2010-11-30T15:06:39Z;FieldTheoryAspectsOfCosmologyAndBlackHoles.pdf;  In this thesis we study some aspects of cosmology and black holes using fieldtheoretic techniques. In second chapter, we present Lagrangian formulation forthe non-relativistic as well as relativistic generalized Chaplygin gas (GCG).In rest of the thesis we discuss alternative approaches to compute the fluxesof Hawking radiation. These methods are based on covariant gauge/gravitationalanomalies and chiral effective action. We also discuss a criterion todifferentiate various black hole vacua within the framework of covariantanomaly approach.;Shailesh Kulkarni;hep-th;"Ph.D. thesis (arXiv version). 126 pages, including front matter.
  Supervisor: Rabin Banerjee. Institution: S.N. Bose National Centre for Basic
  Sciences, Kolkata, India. Degree awarded on 11 August 2010 from Jadavpur
  University, Kolkata, India";http://arxiv.org/pdf/1011.6570v1.pdf;./files/FieldTheoryAspectsOfCosmologyAndBlackHoles.pdf
http://arxiv.org/abs/1409.6751v1;2014-09-23T20:43:41Z;2014-09-23T20:43:41Z;SupersymmetryAndTheSpectralAction.OnAGeometricalInterpretationOfTheMssm.pdf;  This PhD thesis aims at combining the framework of noncommutative geometryand supersymmetry. A particular class of non-commutative geometries calledalmost-commutative geometries can be used to describe particle theories. Thisthesis contains a systematic search for such almost-commutative geometrieswhose corresponding spectral action exhibits supersymmetry. Chapter 2 discussesextensions of the Standard Model in the context of noncommutative geometry ingeneral. In Chapter three a framework is developed to build and analyzepotential supersymmetric theories. Chapter 4 covers supersymmetry breakingmechanisms in this context. Finally, the approach of Chapter three is appliedto what is to yield the non-commutative version of the MSSM in Chapter 5.;Thijs van den Broek;hep-th;PhD thesis;http://arxiv.org/pdf/1409.6751v1.pdf;./files/SupersymmetryAndTheSpectralAction.OnAGeometricalInterpretationOfTheMssm.pdf
http://arxiv.org/abs/1002.2109v1;2010-02-10T15:15:19Z;2010-02-10T15:15:19Z;GiantPlanetFormationInTheFrameworkOfTheCoreInstabilityModel.pdf;  In this Thesis I studied the formation of the four giant planets of the SolarSystem in the framework of the nucleated instability hypothesis. The modelconsiders that solids and gas accretion are coupled in an interactive fashion,taking into account detailed constitutive physics for the envelope. Theaccretion rate of the core corresponds to the oligarchic growth regime. I alsoconsidered that accreted planetesimals follow a size distribution. One of themain results of this Thesis is that I was able to compute the formation ofJupiter, Saturn, Uranus and Neptune in less than 10 million years, which isconsidered to be the protoplanetary disk mean lifetime.;Andrea Fortier;astro-ph.EP;PhD. Thesis. Full text in Spanish;http://arxiv.org/pdf/1002.2109v1.pdf;./files/GiantPlanetFormationInTheFrameworkOfTheCoreInstabilityModel.pdf
http://arxiv.org/abs/1408.1240v1;2014-08-06T10:51:39Z;2014-08-06T10:51:39Z;ComputingZ_top.pdf;  This is the text of my habilitation thesis defended at the \'Ecole NormaleSup\'erieure. The topological string presents an arena in which many featuresof string theory proper, such as the interplay between worldsheet and targetspace descriptions or open-closed duality, can be distilled into computationaltechniques which yield results beyond perturbation theory. In this thesis, Iwill summarize my research activity in this area. The presentation is organizedaround computations of the topological string partition function Z_top based onvarious perspectives on the topological string.;Amir-Kian Kashani-Poor;hep-th;45+6 pages, habilitation thesis;http://arxiv.org/pdf/1408.1240v1.pdf;./files/ComputingZ_top.pdf
http://arxiv.org/abs/1503.06521v1;2015-03-23T04:04:50Z;2015-03-23T04:04:50Z;StudiesOnPointEstimatorsForIncompleteTomographyOfQutrits.pdf;  This is a Bachelor's thesis on point estimators for incomplete tomography ofqutrits as of 2014, submitted to the National University of Singapore. The maincontent of the thesis focuses on various methods of estimation such as maximumentropy and average estimator and show that they are quite different. Numericalsimulations of these methods show however that these estimators perform veryclose to one another. Therefore on this basis, there is no reason to favor onemethod over another.;Jing Hao Chai;quant-ph;Bachelor's thesis, 82 pages, 33 figures;http://arxiv.org/pdf/1503.06521v1.pdf;./files/StudiesOnPointEstimatorsForIncompleteTomographyOfQutrits.pdf
http://arxiv.org/abs/1708.02000v1;2017-08-07T06:23:53Z;2017-08-07T06:23:53Z;AnalysisOfSocialGroupDynamics.pdf;  In this thesis the method for social group evolution discovery, called GED,is analyzed. Especially, GED method is compared with other methods trackingchanges in groups over time with focus on accuracy, computational cost, ease ofimplementation and flexibility of the methods. The methods are evaluated onoverlapping and disjoint social groups. Finally, GED method is run withdifferent user importance measures.;Stanisław Saganowski;cs.SI;"My MSc thesis defended in June 2011. Please cite as: Saganowski S.
  Analysis of Social Group Dynamics, MSc thesis 2011";http://arxiv.org/pdf/1708.02000v1.pdf;./files/AnalysisOfSocialGroupDynamics.pdf
http://arxiv.org/abs/1908.00147v1;2019-07-31T23:47:27Z;2019-07-31T23:47:27Z;QuantumErrorCorrectionWithTheGkpCodeAndConcatenationWithStabilizerCodes.pdf;  Gottesman, Kitaev and Preskill have proposed a scheme to encode a qubit in aharmonic oscillator, which is called the GKP code. It is designed to beresistant to small shift errors contained in momentum and position quadratures.Thus there's some intrinsic fault tolerance of the GKP code. In this thesis,wepropose a method to utilize all the information contained in the continuousshifts, not just simply map a GKP-encoded qubit to a normal qubit. This methodenables us to do maximum-likelihood decisions and thus increase fault-toleranceof the GKP code. This thesis shows that the continuous nature of the GKP codeis quite useful for quantum error correction.;Yang Wang;quant-ph;50 pages, Master Thesis, RWTH-Aachen, Germany;http://arxiv.org/pdf/1908.00147v1.pdf;./files/QuantumErrorCorrectionWithTheGkpCodeAndConcatenationWithStabilizerCodes.pdf
http://arxiv.org/abs/1911.11670v1;2019-11-26T16:10:30Z;2019-11-26T16:10:30Z;BlackHolesInStringTheory.pdf;  Black holes are the hydrogen atoms of quantum gravity. For instance solvingthe information loss paradox will likely require a deep understanding of howthe long-sought quantum gravity theory works. In this thesis we explore howblack holes are modelled and how the quantum structure emerges in the contextof string theory. We will mainly limit to four dimensional supersymmetricsolutions, considering black holes microstates from three different viewpoints:intersecting string and branes in string theory, supergravity solutions andground states of the supersymmetric quantum mechanics living on the worldvolumeof the branes. (PhD Thesis, Lorenzo Pieri, 2016/2017);Lorenzo Pieri;hep-th;PhD Thesis, Lorenzo Pieri, 2016/2017;http://arxiv.org/pdf/1911.11670v1.pdf;./files/BlackHolesInStringTheory.pdf
http://arxiv.org/abs/hep-ph/9802431v1;1998-02-26T13:42:02Z;1998-02-26T13:42:02Z;NextToLeadingOrderCorrectionsToTheProductionOfHeavyFlavourJetsInEECollisions.pdf;  In this thesis we describe the calculation of the process e+ e- --> Z/gamma-> Q Qbar + X, where Q is a heavy quark, X is anything else at order alpha_s^2.;Carlo Oleari;hep-ph;PhD thesis, 161 pages, LaTeX, epsfig, 35 figures;http://arxiv.org/pdf/hep-ph/9802431v1.pdf;./files/NextToLeadingOrderCorrectionsToTheProductionOfHeavyFlavourJetsInEECollisions.pdf
